PLAYER_NAME,TEAM_NAME,ACTION_TYPE,SHOT_ZONE_BASIC,LOC_X,LOC_Y,SHOT_MADE_FLAG
Bradley Beal,Washington Wizards,Running Jump Shot,Restricted Area,-9,6,0
Bradley Beal,Washington Wizards,Running Dunk Shot,Restricted Area,-2,1,1
Bradley Beal,Washington Wizards,Driving Floating Bank Jump Shot,Restricted Area,14,7,1
Bradley Beal,Washington Wizards,Driving Floating Bank Jump Shot,In The Paint (Non-RA),-55,86,0
Bradley Beal,Washington Wizards,Running Jump Shot,Above the Break 3,-232,97,0
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,-74,257,1
Bradley Beal,Washington Wizards,Step Back Jump shot,Above the Break 3,-55,259,1
Bradley Beal,Washington Wizards,Driving Layup Shot,Restricted Area,-19,7,1
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,176,185,0
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,200,159,0
Bradley Beal,Washington Wizards,Jump Shot,Left Corner 3,-228,6,0
Bradley Beal,Washington Wizards,Driving Layup Shot,Restricted Area,-9,9,1
Bradley Beal,Washington Wizards,Turnaround Fadeaway shot,In The Paint (Non-RA),-57,130,0
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,172,237,0
Bradley Beal,Washington Wizards,Jump Shot,Mid-Range,-14,179,1
Bradley Beal,Washington Wizards,Pullup Jump shot,Mid-Range,150,11,0
Bradley Beal,Washington Wizards,Step Back Jump shot,Above the Break 3,-170,196,1
Bradley Beal,Washington Wizards,Step Back Jump shot,Mid-Range,86,183,0
Bradley Beal,Washington Wizards,Driving Floating Bank Jump Shot,Above the Break 3,-176,277,0
Bradley Beal,Washington Wizards,Running Jump Shot,Above the Break 3,212,152,0
Bradley Beal,Washington Wizards,Driving Layup Shot,Restricted Area,19,8,0
Bradley Beal,Washington Wizards,Turnaround Fadeaway Bank Jump Shot,Mid-Range,92,76,1
Bradley Beal,Washington Wizards,Pullup Jump shot,Mid-Range,-39,167,1
Bradley Beal,Washington Wizards,Step Back Jump shot,Mid-Range,-112,157,0
Bradley Beal,Washington Wizards,Driving Floating Jump Shot,In The Paint (Non-RA),44,49,1
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,211,152,1
Bradley Beal,Washington Wizards,Pullup Jump shot,Above the Break 3,2,260,1
Bradley Beal,Washington Wizards,Step Back Jump shot,Above the Break 3,217,126,0
Bradley Beal,Washington Wizards,Cutting Layup Shot,Restricted Area,-2,8,1
Bradley Beal,Washington Wizards,Pullup Jump shot,In The Paint (Non-RA),68,131,0
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,-193,217,1
Bradley Beal,Washington Wizards,Jump Shot,Right Corner 3,233,52,1
Bradley Beal,Washington Wizards,Jump Shot,Right Corner 3,225,67,0
Bradley Beal,Washington Wizards,Pullup Jump shot,Above the Break 3,68,253,0
Bradley Beal,Washington Wizards,Pullup Jump shot,Mid-Range,134,113,1
Bradley Beal,Washington Wizards,Pullup Jump shot,Above the Break 3,161,285,0
Bradley Beal,Washington Wizards,Driving Floating Jump Shot,In The Paint (Non-RA),-3,77,0
Bradley Beal,Washington Wizards,Pullup Jump shot,Mid-Range,175,20,1
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,-206,166,0
Bradley Beal,Washington Wizards,Driving Layup Shot,Restricted Area,11,13,0
Bradley Beal,Washington Wizards,Pullup Jump shot,Mid-Range,-27,146,0
Bradley Beal,Washington Wizards,Pullup Jump shot,Mid-Range,96,144,0
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,-214,145,1
Bradley Beal,Washington Wizards,Cutting Dunk Shot,Restricted Area,-14,22,1
Bradley Beal,Washington Wizards,Driving Finger Roll Layup Shot,Restricted Area,-1,28,1
Bradley Beal,Washington Wizards,Step Back Jump shot,Mid-Range,-193,-4,1
Bradley Beal,Washington Wizards,Pullup Jump shot,Mid-Range,57,176,0
Bradley Beal,Washington Wizards,Pullup Jump shot,In The Paint (Non-RA),53,85,0
Bradley Beal,Washington Wizards,Alley Oop Dunk Shot,Restricted Area,3,1,1
Bradley Beal,Washington Wizards,Driving Layup Shot,Restricted Area,0,27,0
Bradley Beal,Washington Wizards,Pullup Jump shot,Above the Break 3,-55,250,1
Bradley Beal,Washington Wizards,Pullup Jump shot,Mid-Range,-121,162,0
Bradley Beal,Washington Wizards,Pullup Jump shot,Above the Break 3,55,262,1
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,-179,199,1
Bradley Beal,Washington Wizards,Step Back Jump shot,Mid-Range,107,152,0
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,169,179,0
Bradley Beal,Washington Wizards,Driving Layup Shot,Restricted Area,16,29,1
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,44,278,1
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,212,148,0
Bradley Beal,Washington Wizards,Running Layup Shot,Restricted Area,-30,3,0
Bradley Beal,Washington Wizards,Pullup Jump shot,Above the Break 3,-85,253,0
Bradley Beal,Washington Wizards,Fadeaway Jump Shot,Mid-Range,-5,163,0
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,-96,226,0
Bradley Beal,Washington Wizards,Pullup Jump shot,Mid-Range,154,109,1
Bradley Beal,Washington Wizards,Driving Floating Jump Shot,In The Paint (Non-RA),3,82,1
Bradley Beal,Washington Wizards,Pullup Jump shot,Mid-Range,139,37,0
Bradley Beal,Washington Wizards,Step Back Jump shot,Right Corner 3,242,16,1
Bradley Beal,Washington Wizards,Pullup Jump shot,Mid-Range,-132,132,0
Bradley Beal,Washington Wizards,Pullup Jump shot,Mid-Range,74,183,1
Bradley Beal,Washington Wizards,Driving Floating Bank Jump Shot,Restricted Area,13,7,1
Bradley Beal,Washington Wizards,Running Pull-Up Jump Shot,Above the Break 3,42,263,1
Bradley Beal,Washington Wizards,Pullup Jump shot,Mid-Range,-145,70,0
Bradley Beal,Washington Wizards,Running Dunk Shot,Restricted Area,-3,5,1
Bradley Beal,Washington Wizards,Pullup Jump shot,Above the Break 3,-120,242,0
Bradley Beal,Washington Wizards,Pullup Jump shot,Mid-Range,-147,38,0
Bradley Beal,Washington Wizards,Driving Layup Shot,In The Paint (Non-RA),41,41,0
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,82,248,0
Bradley Beal,Washington Wizards,Running Jump Shot,Above the Break 3,-191,197,0
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,67,256,1
Bradley Beal,Washington Wizards,Pullup Jump shot,In The Paint (Non-RA),-34,137,1
Bradley Beal,Washington Wizards,Pullup Jump shot,Above the Break 3,165,196,1
Bradley Beal,Washington Wizards,Driving Floating Jump Shot,In The Paint (Non-RA),9,126,0
Bradley Beal,Washington Wizards,Step Back Jump shot,Mid-Range,-122,134,1
Bradley Beal,Washington Wizards,Driving Layup Shot,In The Paint (Non-RA),-28,36,0
Bradley Beal,Washington Wizards,Step Back Jump shot,Above the Break 3,-190,165,0
Bradley Beal,Washington Wizards,Step Back Jump shot,Mid-Range,138,25,0
Bradley Beal,Washington Wizards,Driving Layup Shot,Restricted Area,13,15,1
Bradley Beal,Washington Wizards,Jump Shot,Left Corner 3,-232,-17,1
Bradley Beal,Washington Wizards,Jump Shot,Mid-Range,-202,47,0
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,-158,201,0
Bradley Beal,Washington Wizards,Jump Shot,Mid-Range,-172,156,0
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,99,246,1
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,177,177,0
Bradley Beal,Washington Wizards,Running Pull-Up Jump Shot,Above the Break 3,68,262,1
Bradley Beal,Washington Wizards,Turnaround Jump Shot,In The Paint (Non-RA),8,72,1
Bradley Beal,Washington Wizards,Driving Floating Jump Shot,In The Paint (Non-RA),29,126,0
Bradley Beal,Washington Wizards,Driving Layup Shot,Restricted Area,2,30,0
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,88,255,1
Bradley Beal,Washington Wizards,Driving Layup Shot,Restricted Area,-10,32,0
Bradley Beal,Washington Wizards,Pullup Jump shot,Above the Break 3,14,274,0
Bradley Beal,Washington Wizards,Jump Shot,Above the Break 3,150,216,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Mid-Range,-146,38,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-182,162,0
Nikola Mirotic,New Orleans Pelicans,Driving Reverse Layup Shot,Restricted Area,11,8,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,149,208,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-143,214,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-174,171,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-181,167,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,107,223,1
Nikola Mirotic,New Orleans Pelicans,Pullup Jump shot,Mid-Range,195,78,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-169,200,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,112,248,0
Nikola Mirotic,New Orleans Pelicans,Driving Layup Shot,Restricted Area,10,20,0
Nikola Mirotic,New Orleans Pelicans,Turnaround Fadeaway shot,Mid-Range,107,160,1
Nikola Mirotic,New Orleans Pelicans,Pullup Jump shot,Above the Break 3,125,248,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-122,241,0
Nikola Mirotic,New Orleans Pelicans,Pullup Jump shot,Above the Break 3,-194,156,0
Nikola Mirotic,New Orleans Pelicans,Step Back Jump shot,Mid-Range,-180,6,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,96,258,0
Nikola Mirotic,New Orleans Pelicans,Cutting Layup Shot,Restricted Area,14,-1,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Left Corner 3,-220,11,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,210,123,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-186,163,1
Nikola Mirotic,New Orleans Pelicans,Fadeaway Jump Shot,In The Paint (Non-RA),-71,13,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Mid-Range,-186,5,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-187,160,1
Nikola Mirotic,New Orleans Pelicans,Pullup Jump shot,Above the Break 3,-110,281,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Right Corner 3,224,68,1
Nikola Mirotic,New Orleans Pelicans,Pullup Jump shot,Mid-Range,-147,120,0
Nikola Mirotic,New Orleans Pelicans,Cutting Layup Shot,Restricted Area,0,16,1
Nikola Mirotic,New Orleans Pelicans,Pullup Jump shot,Above the Break 3,185,179,1
Nikola Mirotic,New Orleans Pelicans,Driving Layup Shot,Restricted Area,13,3,1
Nikola Mirotic,New Orleans Pelicans,Fadeaway Jump Shot,Mid-Range,-161,22,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Backcourt,73,524,0
Nikola Mirotic,New Orleans Pelicans,Reverse Layup Shot,Restricted Area,-18,6,1
Nikola Mirotic,New Orleans Pelicans,Cutting Layup Shot,Restricted Area,-18,-4,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,207,147,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-131,244,0
Nikola Mirotic,New Orleans Pelicans,Cutting Dunk Shot,Restricted Area,3,17,1
Nikola Mirotic,New Orleans Pelicans,Cutting Layup Shot,Restricted Area,18,0,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-148,227,1
Nikola Mirotic,New Orleans Pelicans,Driving Layup Shot,Restricted Area,-32,10,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-211,131,0
Nikola Mirotic,New Orleans Pelicans,Layup Shot,Restricted Area,-15,10,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,22,253,0
Nikola Mirotic,New Orleans Pelicans,Cutting Layup Shot,Restricted Area,-18,1,1
Nikola Mirotic,New Orleans Pelicans,Turnaround Fadeaway shot,Mid-Range,100,64,0
Nikola Mirotic,New Orleans Pelicans,Layup Shot,Restricted Area,26,-3,1
Nikola Mirotic,New Orleans Pelicans,Step Back Jump shot,Above the Break 3,58,247,1
Nikola Mirotic,New Orleans Pelicans,Pullup Jump shot,Mid-Range,-144,159,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-189,156,0
Nikola Mirotic,New Orleans Pelicans,Cutting Finger Roll Layup Shot,Restricted Area,-15,11,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,144,237,1
Nikola Mirotic,New Orleans Pelicans,Hook Shot,Restricted Area,8,35,0
Nikola Mirotic,New Orleans Pelicans,Driving Layup Shot,Restricted Area,-15,11,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Mid-Range,-112,131,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,134,223,0
Nikola Mirotic,New Orleans Pelicans,Tip Layup Shot,Restricted Area,0,-6,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,128,227,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-228,89,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-119,237,0
Nikola Mirotic,New Orleans Pelicans,Layup Shot,Restricted Area,-14,5,1
Nikola Mirotic,New Orleans Pelicans,Layup Shot,Restricted Area,18,21,1
Nikola Mirotic,New Orleans Pelicans,Fadeaway Jump Shot,Mid-Range,-108,6,0
Nikola Mirotic,New Orleans Pelicans,Running Jump Shot,Above the Break 3,-192,174,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Mid-Range,111,141,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,210,173,1
Nikola Mirotic,New Orleans Pelicans,Pullup Jump shot,Mid-Range,-157,67,0
Nikola Mirotic,New Orleans Pelicans,Layup Shot,Restricted Area,-12,16,0
Nikola Mirotic,New Orleans Pelicans,Putback Layup Shot,Restricted Area,0,-6,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,151,252,1
Nikola Mirotic,New Orleans Pelicans,Driving Hook Shot,In The Paint (Non-RA),-5,83,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-150,228,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-89,273,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-199,200,1
Nikola Mirotic,New Orleans Pelicans,Jump Bank Shot,Above the Break 3,-142,231,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,140,225,1
Nikola Mirotic,New Orleans Pelicans,Turnaround Fadeaway shot,Mid-Range,128,110,1
Nikola Mirotic,New Orleans Pelicans,Floating Jump shot,In The Paint (Non-RA),-45,69,0
Nikola Mirotic,New Orleans Pelicans,Driving Layup Shot,Restricted Area,18,1,1
Nikola Mirotic,New Orleans Pelicans,Turnaround Fadeaway shot,In The Paint (Non-RA),69,91,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-9,278,1
Nikola Mirotic,New Orleans Pelicans,Turnaround Hook Shot,In The Paint (Non-RA),-54,22,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Right Corner 3,230,-15,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-172,206,0
Nikola Mirotic,New Orleans Pelicans,Hook Bank Shot,Restricted Area,25,14,1
Nikola Mirotic,New Orleans Pelicans,Tip Layup Shot,Restricted Area,0,-6,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Left Corner 3,-223,37,0
Nikola Mirotic,New Orleans Pelicans,Cutting Layup Shot,Restricted Area,-14,-6,1
Nikola Mirotic,New Orleans Pelicans,Driving Layup Shot,Restricted Area,21,5,0
Nikola Mirotic,New Orleans Pelicans,Cutting Finger Roll Layup Shot,In The Paint (Non-RA),-20,41,0
Nikola Mirotic,New Orleans Pelicans,Hook Shot,In The Paint (Non-RA),-3,70,0
Nikola Mirotic,New Orleans Pelicans,Pullup Jump shot,Mid-Range,-128,22,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Left Corner 3,-233,-6,0
Nikola Mirotic,New Orleans Pelicans,Pullup Jump shot,Above the Break 3,-161,211,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-113,227,1
Nikola Mirotic,New Orleans Pelicans,Turnaround Jump Shot,Mid-Range,-26,176,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-85,235,0
Nikola Mirotic,New Orleans Pelicans,Running Jump Shot,Above the Break 3,-147,208,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-135,258,0
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Above the Break 3,-181,199,1
Nikola Mirotic,New Orleans Pelicans,Jump Shot,Mid-Range,-201,12,0
Nikola Mirotic,New Orleans Pelicans,Alley Oop Layup shot,Restricted Area,-1,25,1
Shaun Livingston,Golden State Warriors,Turnaround Fadeaway shot,In The Paint (Non-RA),56,105,1
Shaun Livingston,Golden State Warriors,Layup Shot,In The Paint (Non-RA),39,36,0
Shaun Livingston,Golden State Warriors,Cutting Dunk Shot,Restricted Area,-4,5,1
Shaun Livingston,Golden State Warriors,Turnaround Fadeaway shot,Mid-Range,-116,42,1
Shaun Livingston,Golden State Warriors,Pullup Jump shot,Mid-Range,113,109,0
Shaun Livingston,Golden State Warriors,Layup Shot,Restricted Area,9,17,1
Shaun Livingston,Golden State Warriors,Jump Shot,Mid-Range,107,127,1
Shaun Livingston,Golden State Warriors,Driving Floating Jump Shot,In The Paint (Non-RA),28,68,0
Shaun Livingston,Golden State Warriors,Pullup Jump shot,In The Paint (Non-RA),-78,112,0
Shaun Livingston,Golden State Warriors,Driving Floating Jump Shot,In The Paint (Non-RA),0,62,0
Shaun Livingston,Golden State Warriors,Pullup Jump shot,Mid-Range,-108,13,1
Shaun Livingston,Golden State Warriors,Pullup Jump shot,In The Paint (Non-RA),-40,129,1
Shaun Livingston,Golden State Warriors,Pullup Jump shot,Mid-Range,-119,58,0
Shaun Livingston,Golden State Warriors,Dunk Shot,Restricted Area,1,9,1
Shaun Livingston,Golden State Warriors,Driving Layup Shot,Restricted Area,-13,4,0
Shaun Livingston,Golden State Warriors,Turnaround Jump Shot,In The Paint (Non-RA),32,122,0
Shaun Livingston,Golden State Warriors,Jump Shot,Backcourt,71,643,0
Shaun Livingston,Golden State Warriors,Alley Oop Dunk Shot,Restricted Area,-7,0,0
Shaun Livingston,Golden State Warriors,Pullup Jump shot,Mid-Range,63,151,1
Shaun Livingston,Golden State Warriors,Pullup Jump shot,Mid-Range,117,-6,1
Shaun Livingston,Golden State Warriors,Floating Jump shot,In The Paint (Non-RA),29,37,0
Shaun Livingston,Golden State Warriors,Cutting Dunk Shot,Restricted Area,2,9,1
Shaun Livingston,Golden State Warriors,Turnaround Jump Shot,Mid-Range,-135,-4,0
Shaun Livingston,Golden State Warriors,Pullup Jump shot,Mid-Range,-133,65,0
Shaun Livingston,Golden State Warriors,Turnaround Hook Shot,In The Paint (Non-RA),-62,76,0
Shaun Livingston,Golden State Warriors,Running Dunk Shot,Restricted Area,0,22,1
Shaun Livingston,Golden State Warriors,Cutting Dunk Shot,Restricted Area,-3,13,1
Shaun Livingston,Golden State Warriors,Layup Shot,Restricted Area,25,6,1
Shaun Livingston,Golden State Warriors,Fadeaway Jump Shot,Mid-Range,-120,-7,0
Shaun Livingston,Golden State Warriors,Pullup Jump shot,In The Paint (Non-RA),-68,93,1
Shaun Livingston,Golden State Warriors,Cutting Dunk Shot,Restricted Area,10,15,1
Shaun Livingston,Golden State Warriors,Jump Shot,In The Paint (Non-RA),-39,117,1
Shaun Livingston,Golden State Warriors,Pullup Jump shot,In The Paint (Non-RA),-13,122,1
Shaun Livingston,Golden State Warriors,Pullup Jump shot,In The Paint (Non-RA),32,121,0
Shaun Livingston,Golden State Warriors,Jump Bank Shot,In The Paint (Non-RA),19,42,0
Shaun Livingston,Golden State Warriors,Driving Dunk Shot,Restricted Area,3,23,1
Shaun Livingston,Golden State Warriors,Reverse Layup Shot,Restricted Area,-11,25,1
Shaun Livingston,Golden State Warriors,Step Back Jump shot,In The Paint (Non-RA),-70,112,1
Shaun Livingston,Golden State Warriors,Pullup Jump shot,Mid-Range,-105,21,0
Shaun Livingston,Golden State Warriors,Jump Shot,In The Paint (Non-RA),-53,130,0
Shaun Livingston,Golden State Warriors,Jump Shot,Mid-Range,143,3,0
Shaun Livingston,Golden State Warriors,Turnaround Jump Shot,Mid-Range,107,42,1
Shaun Livingston,Golden State Warriors,Layup Shot,Restricted Area,-9,31,0
Shaun Livingston,Golden State Warriors,Dunk Shot,Restricted Area,-2,26,1
Shaun Livingston,Golden State Warriors,Turnaround Hook Shot,In The Paint (Non-RA),51,109,0
Shaun Livingston,Golden State Warriors,Turnaround Fadeaway shot,Mid-Range,111,13,0
Shaun Livingston,Golden State Warriors,Floating Jump shot,In The Paint (Non-RA),-74,5,0
Shaun Livingston,Golden State Warriors,Turnaround Fadeaway shot,In The Paint (Non-RA),-44,95,0
Shaun Livingston,Golden State Warriors,Pullup Jump shot,Mid-Range,-30,153,0
Shaun Livingston,Golden State Warriors,Floating Jump shot,Mid-Range,-32,162,1
Shaun Livingston,Golden State Warriors,Jump Shot,Mid-Range,-168,65,0
Shaun Livingston,Golden State Warriors,Turnaround Jump Shot,Restricted Area,-24,3,1
Shaun Livingston,Golden State Warriors,Pullup Jump shot,Mid-Range,160,56,0
Shaun Livingston,Golden State Warriors,Cutting Layup Shot,Restricted Area,11,21,1
Shaun Livingston,Golden State Warriors,Fadeaway Jump Shot,In The Paint (Non-RA),-43,121,0
Shaun Livingston,Golden State Warriors,Pullup Jump shot,Mid-Range,134,8,0
Shaun Livingston,Golden State Warriors,Jump Shot,Mid-Range,-137,55,0
Shaun Livingston,Golden State Warriors,Jump Shot,In The Paint (Non-RA),23,101,0
Shaun Livingston,Golden State Warriors,Pullup Jump shot,In The Paint (Non-RA),11,119,1
Shaun Livingston,Golden State Warriors,Pullup Jump shot,Mid-Range,-143,-12,1
Shaun Livingston,Golden State Warriors,Driving Finger Roll Layup Shot,Restricted Area,0,19,1
Shaun Livingston,Golden State Warriors,Jump Shot,In The Paint (Non-RA),24,89,0
Shaun Livingston,Golden State Warriors,Pullup Jump shot,Mid-Range,123,103,0
Shaun Livingston,Golden State Warriors,Floating Jump shot,In The Paint (Non-RA),3,80,1
Shaun Livingston,Golden State Warriors,Pullup Jump shot,Mid-Range,-123,83,1
Shaun Livingston,Golden State Warriors,Turnaround Fadeaway shot,Mid-Range,139,12,0
Shaun Livingston,Golden State Warriors,Reverse Layup Shot,Restricted Area,-30,2,1
Shaun Livingston,Golden State Warriors,Running Dunk Shot,Restricted Area,-4,9,1
Shaun Livingston,Golden State Warriors,Dunk Shot,Restricted Area,4,12,1
Shaun Livingston,Golden State Warriors,Pullup Jump shot,Mid-Range,-6,141,0
Shaun Livingston,Golden State Warriors,Step Back Jump shot,Mid-Range,123,69,1
Shaun Livingston,Golden State Warriors,Jump Shot,Mid-Range,140,44,0
Shaun Livingston,Golden State Warriors,Putback Layup Shot,Restricted Area,0,-6,1
Shaun Livingston,Golden State Warriors,Turnaround Jump Shot,In The Paint (Non-RA),-8,123,0
